id,name,popularity,artist_id,artist_name,artist_popularity,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms
5BPOYA2rBZTTAHaqWhcQAP,Kapitel 84 - Miss Guggenheim - Sie lebte die Liebe und veränderte die Welt der Kunst,9,776uRsooWrGiVZkVWtvfgO,Miss K8,53,1,1,3,0.246,0.632,0.249,0.0,0.188,-13.617,0.962,0.31,168.533,122531
6Syv1OPMkNRLB5oToaNhmg,"8 Songs For A Mad King, J. 80",6,776uRsooWrGiVZkVWtvfgO,Miss K8,53,5,0,4,0.833,0.256,0.0971,0.000897,0.339,-25.786,0.107,0.0867,69.982,1812333
58RwlXN5Zc8lGZL3s0flym,Impact,8,776uRsooWrGiVZkVWtvfgO,Miss K8,53,10,0,4,0.149,0.417,0.948,1.64e-06,0.388,-2.908,0.151,0.225,179.901,235300
3GYNGrv04zAxMBIec9C3jT,Madrid,8,776uRsooWrGiVZkVWtvfgO,Miss K8,53,1,1,4,0.135,0.406,0.973,1.56e-06,0.338,-2.516,0.327,0.159,179.928,218531
2ErQX81xStzxbeQYifRANK,Impact [Mixed],23,776uRsooWrGiVZkVWtvfgO,Miss K8,53,10,0,4,0.234,0.401,0.96,1.13e-05,0.8,-2.732,0.151,0.198,180.297,204000
3200aBp3dylWV2Iq5uPpQe,Santiago,18,776uRsooWrGiVZkVWtvfgO,Miss K8,53,10,0,4,0.00637,0.421,0.95,0.503,0.0689,-5.805,0.104,0.342,175.031,275508
6jm7HpaYSygTJzGcvcnnet,Bloodrush - Destructive Tendencies Remix,9,776uRsooWrGiVZkVWtvfgO,Miss K8,53,8,1,4,0.513,0.51,0.998,1.61e-06,0.853,-1.719,0.369,0.0483,177.027,265886
1kgJ8fEeh85jcICXzydO90,Kapitel 8 - MissVerständnis - Boderline,5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,7,0,5,0.433,0.708,0.218,0.0,0.211,-16.605,0.953,0.215,108.897,152045
2NJGeKyRaEdfXCH3OObqwZ,"Missing. New York, Kapitel 84",5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,9,0,3,0.648,0.68,0.13,0.0,0.216,-19.827,0.935,0.673,83.02,205427
3Bi0SyjUfb0wZgSnLftCM9,"Missing. New York, Kapitel 80",5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,9,0,4,0.658,0.702,0.172,0.0,0.265,-17.052,0.931,0.481,64.903,62694
3JKAjkpoyRbIHw50UYOxPz,"Missing. New York, Kapitel 83",5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,6,1,5,0.778,0.669,0.153,0.0,0.286,-18.785,0.929,0.675,135.077,269421
4rt4QtbjKHm4VV2nLOlSp8,"Missing. New York, Kapitel 86",5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,5,0,3,0.442,0.682,0.128,0.0,0.128,-19.527,0.926,0.57,105.336,263291
4IOLQPm76OpvRdXmEvNh7v,"Missing. New York, Kapitel 81",5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,5,0,3,0.618,0.728,0.13,0.0,0.222,-18.699,0.941,0.757,113.982,199320
55dIICZxBw21e0obKrV3ke,"Missing. New York, Kapitel 88",5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,0,1,4,0.701,0.599,0.162,0.0,0.584,-18.829,0.94,0.751,83.651,262780
5wIpjNcwHkv9TjjrJlsiZV,"Missing. New York, Kapitel 87",5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,3,1,4,0.694,0.614,0.158,0.0,0.489,-18.785,0.932,0.695,84.333,394762
664F4Au4eYrBflN36X9K4g,"Missing. New York, Kapitel 85",5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,5,1,3,0.74,0.671,0.128,0.0,0.329,-18.747,0.928,0.708,128.105,120999
4cnr13QeafJHnEON0guMPJ,"Missing. New York, Kapitel 82",5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,5,0,5,0.394,0.625,0.135,0.0,0.253,-21.233,0.926,0.585,105.078,69805
4DxlKkZHFv9GwepBLBnMMa,"Missing. New York, Kapitel 8",5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,9,0,3,0.482,0.692,0.185,0.0,0.218,-20.847,0.939,0.745,103.035,246967
1PilPkbfqXopnle6aEvc1y,"Missing. New York, Kapitel 89",5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,6,1,4,0.772,0.634,0.228,0.0,0.29,-16.507,0.944,0.649,85.165,185411
3peCLwx47V2duhUuGgVxVv,Lookin' For the Chewin',13,776uRsooWrGiVZkVWtvfgO,Miss K8,53,1,1,4,0.000476,0.696,0.649,0.0,0.414,-6.222,0.179,0.322,167.993,354013
5YReGydMdG3dhwCQEmvd7F,Kapitel 89 - Die Geheime Mission des Kardinals.3 - Die Geheime Mission des Kardinals (Ungekürzt),7,776uRsooWrGiVZkVWtvfgO,Miss K8,53,10,0,4,0.493,0.674,0.309,0.0,0.457,-22.812,0.954,0.656,103.297,97337
5FO2jrdwRsv6KoAhrRVViY,"Drachenreiter - Die Vulkan-Mission, Kapitel 8",7,776uRsooWrGiVZkVWtvfgO,Miss K8,53,8,1,4,0.536,0.623,0.581,0.0,0.377,-12.653,0.727,0.615,101.795,103800
24kbtMwwYO4O0XTrGAD7oC,"Mission - Spiel auf Zeit, Kapitel 8",7,776uRsooWrGiVZkVWtvfgO,Miss K8,53,7,0,4,0.133,0.681,0.237,0.0,0.348,-22.23,0.938,0.435,138.517,459933
27LhQFHEMQ0vcHtnbWfgLj,Kapitel 89 - Die Geheime Mission des Kardinals.4 & Kapitel 90 - Die Geheime Mission des Kardinals.1 - Die Geheime Mission des Kardinals (Ungekürzt),7,776uRsooWrGiVZkVWtvfgO,Miss K8,53,0,1,3,0.584,0.706,0.309,0.0,0.216,-21.84,0.951,0.615,124.853,102300
1OMy0c6l9vwB3oq1gyMcKZ,Too Many Answers - Original Mix,6,776uRsooWrGiVZkVWtvfgO,Miss K8,53,4,0,4,0.000662,0.386,0.965,0.851,0.53,-3.896,0.0662,0.113,175.077,252348
3OcHihKvaQeljMFFENE8d9,Liquid8,7,776uRsooWrGiVZkVWtvfgO,Miss K8,53,6,0,4,0.00637,0.381,0.965,0.786,0.0988,-5.693,0.137,0.144,174.975,302057
2OO7C9gKPYsHrdlFLK9nXP,Too Many Answers [Mix Cut] - Original Mix,19,776uRsooWrGiVZkVWtvfgO,Miss K8,53,9,1,4,0.000535,0.379,0.964,0.951,0.239,-5.458,0.0759,0.159,172.685,177453
2PxKJiqj8hRx0I2M382XSF,St8ment - Radio Edit,6,776uRsooWrGiVZkVWtvfgO,Miss K8,53,11,0,5,0.35,0.356,1.0,0.00143,0.0532,-0.577,0.525,0.0319,179.705,175388
4oOkV4hxTw90hT5Q8wtQAn,Up in Smoke,5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,6,0,4,0.132,0.673,0.998,0.0102,0.518,0.162,0.263,0.29,99.989,207657
4j4tWvU48N5uhM92feajaR,Out Of The Frame - Radio Edit,5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,9,1,4,0.0427,0.562,0.996,3.02e-06,0.953,-0.884,0.339,0.278,199.973,190800
5Awyg0GVANH9dLs00NuIV7,Scream - Radio Edit,6,776uRsooWrGiVZkVWtvfgO,Miss K8,53,9,0,4,0.0106,0.385,0.988,0.000361,0.356,-1.852,0.182,0.105,174.884,191591
1qW90ejQRV9pGh6EleewlA,Raiders Of Rampage (Official Masters Of Hardcore Anthem 2016) - Radio Edit,7,776uRsooWrGiVZkVWtvfgO,Miss K8,53,9,1,4,0.274,0.43,0.986,0.0019,0.359,-2.451,0.419,0.235,175.039,240343
3JM2F8vVpAss4CBpICUcpq,Magnet,6,776uRsooWrGiVZkVWtvfgO,Miss K8,53,6,0,4,0.000327,0.344,0.997,0.169,0.292,-1.695,0.247,0.191,175.0,191984
7001XuUPODRyypIGDFbX0Z,Up In Smoke [Mixed],21,776uRsooWrGiVZkVWtvfgO,Miss K8,53,6,0,4,0.159,0.665,0.998,0.00566,0.397,0.191,0.272,0.278,99.987,240000
38qUDywpSyEhFgRXcLnCFC,Magnet - Radio Edit,5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,6,0,4,0.000327,0.344,0.997,0.169,0.292,-1.695,0.247,0.191,175.0,191984
3mh01WL0QrfJ3sxHMODbig,Blackout - Edit,7,776uRsooWrGiVZkVWtvfgO,Miss K8,53,10,0,3,0.426,0.585,1.0,0.00106,0.461,-1.869,0.0966,0.0545,94.971,189412
2O1Mjg3LriGnSMcfhqWopQ,St8ment - Edit,5,776uRsooWrGiVZkVWtvfgO,Miss K8,53,6,0,5,0.344,0.409,1.0,0.00126,0.0654,-0.558,0.525,0.0309,179.665,175388
7kCGpDYoHdRLWIxRCgJZ6a,Resolute Power (Syndicate 2017 Anthem - Radio Edit,6,776uRsooWrGiVZkVWtvfgO,Miss K8,53,5,1,4,0.444,0.501,0.978,0.000126,0.309,-1.792,0.308,0.115,180.039,252000
3null77TMhgivhbNikbaBE,"Mass No. 8 in C Major, Hob.XXII:8, ""Missa Cellensis"", ""Mariazellermesse"": Kyrie",7,776uRsooWrGiVZkVWtvfgO,Miss K8,53,0,1,3,0.948,0.328,0.285,0.0359,0.0823,-15.646,0.035,0.129,131.382,261000
5svMPoXi8CfQuBMP9Fc1Z0,Cardoso: Missa Pro Defunctis a 6 - 8l. Responsorium - Kyrie Eleison,2,776uRsooWrGiVZkVWtvfgO,Miss K8,53,5,1,4,0.987,0.18,0.0195,6.85e-05,0.119,-30.395,0.0508,0.0384,128.017,54960
3zypB1n2WicLFB5Gvy6wn6,Cardoso: Missa Pro Defunctis a 6 - 8k. Responsorium - Dum Veneris 3,2,776uRsooWrGiVZkVWtvfgO,Miss K8,53,5,1,3,0.988,0.207,0.0458,0.00237,0.115,-26.886,0.0402,0.059,68.22,46226
7F0hUOW7oY5bl7xBDLN5GK,Mission Of Harmony,1,776uRsooWrGiVZkVWtvfgO,Miss K8,53,6,0,1,0.949,0.187,0.193,0.786,0.161,-17.062,0.0362,0.172,179.223,104000
0Cdszzhocc2T7lUgEtDS7t,"The Brimstone Kid, Track 8",1,776uRsooWrGiVZkVWtvfgO,Miss K8,53,10,0,3,0.758,0.716,0.504,0.0,0.329,-9.374,0.907,0.596,121.1,317840
2Ty0pnaUcWycuPadxep8fv,Kapitel 1: Wir hätten mehr miteinander reden sollen - Über Missverständnisse zwischen Ost und West - 8,7,776uRsooWrGiVZkVWtvfgO,Miss K8,53,8,1,3,0.903,0.652,0.135,0.0,0.494,-31.342,0.932,0.806,127.874,107445
7vYow7Q0WrBi3SxSxUDDl8,Raver Dome,45,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,5,0,4,0.00311,0.692,0.932,0.209,0.0979,-2.305,0.0423,0.188,128.037,219492
5zKfKyZYTVcil2y8EZo2AJ,"The Boys Are Back In Town - Live At The Hammersmith Odeon, London / 30th May 1980",0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,8,1,4,0.00666,0.175,0.891,0.377,0.96,-9.418,0.0657,0.562,161.34,300960
1lMAU4TECU013ev0BYlXJc,"You Are My World (From ""The Legend of the Blue Sea"")",18,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,10,1,4,0.951,0.341,0.241,0.916,0.129,-17.332,0.0362,0.223,130.054,160682
4KPDdoozBAo4VbqNuHsZp6,You Are the Sunshine of My Life - Instrumental,2,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,5,1,4,0.915,0.502,0.282,0.831,0.252,-13.361,0.0267,0.212,103.944,200787
4MGEj5p4G11ynEi2grn3yS,Birds are Legends,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,1,4,0.811,0.432,0.265,0.65,0.0736,-30.262,0.0496,0.242,111.227,149000
0D9Gx3XacIOBKhYjvZZYuA,Birds are Legends,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,1,4,0.811,0.432,0.265,0.65,0.0736,-30.262,0.0496,0.242,111.227,149000
4MEIwvjOL2DzZ9HTJjinc1,We Are... Legendary Ending,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,7,0,4,1.83e-05,0.526,0.722,0.893,0.277,-8.823,0.155,0.788,139.946,103328
3XuWxOc8FNuQtOoxYG7b8O,Tres Bonne (Mega Man Legends: We Are the Three Bonne Siblings),3,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,9,0,4,0.00158,0.527,0.808,0.0291,0.116,-6.058,0.0296,0.357,140.002,270405
2YHlKTpLBJ8vTVG2ZdufFv,We are the Legends,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,1,0,4,0.000612,0.586,0.98,0.894,0.593,-6.669,0.114,0.522,140.002,254772
6vwVDgsZIREZ4jAfjeEYzA,Legendary,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,9,0,4,0.362,0.53,0.888,0.0,0.844,-3.302,0.336,0.622,77.814,171024
6XNYfL0Z3g8m95zAEfN5YU,Legend,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,5,0,4,0.189,0.827,0.648,0.0,0.155,-9.293,0.332,0.458,92.522,155846
1YjwkcbV340V8sj9gl8SGZ,The Legend of Secret Scum (You Know Who You Are),0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,7,1,3,0.922,0.259,0.353,0.365,0.155,-13.793,0.0467,0.0397,69.59,297888
4SC5yIpVqNPKIndplmaXNk,Ares,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,9,0,4,0.804,0.506,0.935,0.3,0.0959,-9.287,0.501,0.0515,135.046,193778
4rEtSvrsx62Iz538sITfIJ,Aretej (3. Slika),0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,1,3,0.838,0.613,0.413,0.0,0.335,-10.264,0.95,0.719,80.982,1384440
1wSgZ7SR2SFYd7bvnwhdcs,3 Can Keep a Secret If 2 Are Dead,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,2,1,4,2.46e-05,0.328,0.828,0.305,0.157,-7.915,0.0541,0.397,91.801,176693
3jyncgNEhqpHW1nBBNqMdD,We Three Kings of Orient Are,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,7,1,4,0.989,0.343,0.127,0.000502,0.357,-22.873,0.0579,0.207,106.405,177763
1CJADapSwIjX6A38bro8iH,We Three Kings of Orient Are,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,4,0,4,0.807,0.357,0.396,0.96,0.173,-5.9,0.0293,0.459,79.973,128810
5BJn4E7VHEk0z05NacU9hQ,We Three Kings of Orient Are,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,5,0,3,0.994,0.323,0.155,0.923,0.213,-11.309,0.0417,0.118,75.492,147592
3HjiOSvRspWk4Fse8eZxui,We Three Kings of Orient Are,1,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,2,0,4,0.941,0.0923,0.0945,0.831,0.15,-24.207,0.0341,0.19,79.997,164389
1Fxqh59GVvzdueL0e5OaB3,We Three Kings of Orient Are,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,5,1,4,0.988,0.277,0.408,0.000458,0.24,-6.58,0.0325,0.467,86.277,178730
4j1VMIB7SV2CsdihWWPJIX,We Three Kings of Orient Are - Remastered,1,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,7,1,4,0.554,0.672,0.221,0.0,0.0745,-10.132,0.0644,0.485,96.08,85400
30RIIc9ldIorCmC9CUbMTR,4We Three Kings of Orient Are,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,5,1,3,0.993,0.263,0.0362,0.000701,0.182,-19.071,0.0655,0.293,69.678,236114
5xVnBlYbSJoQkBi92QPoJS,You'll Never Walk Alone'14 - Three Lions Mix,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,1,4,0.00229,0.518,0.75,5.21e-05,0.528,-6.513,0.0304,0.473,144.988,213516
2cDzXGRDePVQNbLVRtPzoE,You'll Never Walk Alone'16 - Three Lions Mix,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,1,4,0.00229,0.518,0.75,5.21e-05,0.528,-6.513,0.0304,0.473,144.988,213516
21xThLsF2XSIn2UFhagKSx,You'll Never Walk Alone'10 - Three Lions Mix,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,1,4,0.00229,0.518,0.75,5.21e-05,0.528,-6.513,0.0304,0.473,144.988,213516
2enzm91v4gXtVPXKoYfGNP,You'll Never Walk Alone'18 - Three Lions Mix,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,1,4,0.00229,0.518,0.75,5.21e-05,0.528,-6.513,0.0304,0.473,144.988,213516
5Cv2H5vlqtQrAdT1uxdWma,You'll Never Walk Alone - Three Lions Mix,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,1,4,0.00229,0.518,0.75,5.21e-05,0.528,-6.513,0.0304,0.473,144.988,213516
2PZIGy5N9NLBVS6tvuFwQM,You'll Never Walk Alone '12 - Three Lions Mix,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,1,4,0.00229,0.518,0.75,5.21e-05,0.528,-6.513,0.0304,0.473,144.988,213516
4SfNwu2wArzfgmMRIWQ4UJ,Legends of the Hidden Temple (II) [Sitting on My Couch at 3 AM Eating Cereal and Watching Quantum Leap],0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,5,0,3,0.0971,0.288,0.343,0.895,0.109,-18.634,0.0513,0.0817,73.662,58795
1a3Dr0M3YZPwY00AZcLVhU,Where Are You?,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,11,0,4,0.957,0.378,0.181,0.0779,0.195,-12.83,0.0359,0.175,88.249,166173
6ghHrhppvvvffj5RXQWRkU,Where Are You?,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,7,1,4,0.954,0.429,0.191,0.0391,0.184,-12.817,0.0436,0.23,83.134,166173
5Zkctd1a9EWriRx7bJzymS,We Are - Radio Mix,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,3,0,4,0.016,0.472,0.649,4.93e-05,0.0728,-4.273,0.0428,0.23,127.722,240000
7LF0X0LoXepOf1GThJH4th,Are You High?,4,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,2,0,4,0.872,0.317,0.0334,0.888,0.26,-28.917,0.0396,0.105,119.711,210373
3zuo09Bj4rlWzfV4w19woh,N1ghtmar3s Ar3 Full 0f Y0u/ Nightmares Are Full of You,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,7,0,1,0.818,0.799,0.525,0.513,0.114,-11.01,0.0782,0.37,120.41,121203
1LhpNcz5GTM7EZ8hSm4q5N,Whose Honey Are You?,1,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,1,4,0.493,0.793,0.484,0.906,0.227,-13.52,0.0529,0.782,106.081,192733
02z5UuOvnnqahseJzNz3jY,"Still, We Are",3,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,2,0,3,0.9,0.209,0.334,0.888,0.356,-9.123,0.0313,0.264,78.766,146360
0aylULGuqL78bTA8wfeTWO,There Are Such Things,1,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,5,1,4,0.932,0.308,0.237,1.64e-06,0.175,-12.264,0.0327,0.12,90.476,190813
48mFaVwkaoCZY2RvIPLRzY,We Are No Longer Needed,7,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,5,1,4,0.588,0.284,0.222,0.585,0.113,-20.36,0.0398,0.0395,99.959,120947
4agJf3QteGiuRDbSDlKgkh,That's What Friends Are For,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,3,1,4,0.376,0.547,0.299,1.39e-06,0.0882,-13.004,0.0277,0.174,59.994,258867
6wqKq5VFcCy7ohqwk2IPdC,"Two Pieces for Cello and Piano, Op. 12 / IAA 37: I. Petite Ballade",0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,1,4,0.975,0.22,0.0847,0.94,0.067,-22.851,0.0463,0.0713,91.818,184750
42dLGgkLO0kopwCJ70LEBu,"Two Pieces for Cello and Piano, Op. 12 / IAA 37: II. Danse Capricieuse",0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,2,1,4,0.963,0.396,0.265,0.869,0.114,-19.584,0.0423,0.458,77.435,248630
5gUhfxdriEbanawfps9jAB,That's the Way Girls Are,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,7,0,4,0.666,0.289,0.535,0.00187,0.571,-12.492,0.123,0.442,176.199,158480
3S2s3JX0n7FJDAtppehP6D,"Palti Are Palti Palti Kismat Palti, From ''Musafir Khana''",0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,4,1,4,0.994,0.882,0.349,0.737,0.175,-14.679,0.0926,0.92,113.034,197671
0zOGfiS5vHihlVbpJ60W9S,"Mythes, Op. 30: No. 1, La fontaine d'Arethuse (Live)",0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,9,1,4,0.964,0.234,0.238,0.0516,0.7,-16.618,0.0413,0.0357,77.806,327187
698vwP5mxD8cLevqHKz0Dn,Tea and Snacks are to be Enjoyed Together,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,0,4,0.129,0.651,0.838,0.521,0.11,-8.422,0.0412,0.835,110.02,118918
1D3VcOUWgVsRaZtQXh6dhB,"All the Things You Are (From ""Very Warm for May"")",0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,8,1,3,0.975,0.508,0.359,0.838,0.112,-15.084,0.0317,0.357,102.298,257133
1obbr4PnCwjicy8GQVoSBb,The Way I Are - Workout Remix 130 Bpm,2,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,8,0,4,0.13,0.715,0.993,0.000626,0.0416,-6.215,0.0364,0.945,130.005,301279
5i8CsQsUpilV9Sgg6z1E0k,Medley: We Three Kings of Orient Are/the First Noel/away in a Manger/angels We Have Heard on High - Original Mix,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,2,1,4,0.148,0.281,0.247,0.808,0.0936,-14.744,0.0323,0.139,127.524,361395
4WeHVffFwEvEaPldh3IUF8,"A harmadik bolygo (The Third Planet), Op. 39: Part II: Eredmenyeink csodalatosak! (See, how wonderful our achievements are!) (Baritone, Tenor, Chorus)",0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,9,1,4,0.971,0.216,0.239,0.0166,0.0653,-13.445,0.0462,0.0511,69.811,152133
34ew4x1ipe7tHDZkvHs7fp,The Return (Armistice Poems): No. 3. The Country of the Camisards,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,8,1,1,0.991,0.275,0.0459,0.773,0.0919,-25.939,0.0434,0.0387,120.514,147335
4rzJYAf1ShAJo404N19rZA,O Sweet Spontaneous Earth: No. 3. When God Lets My Body Be,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,8,1,4,0.969,0.0809,0.109,0.951,0.115,-23.196,0.037,0.0374,82.931,191805
626MmNge3uq0gmiZWqq7Zf,Eight Gypsy Songs After Brahms: No. 3. The Moon Shrouds Its Face,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,5,0,4,0.987,0.215,0.0985,0.0767,0.113,-28.968,0.0408,0.0399,82.957,76449
2dNRKnE8xwzUuXOdtAXI1b,Multi Death Dagger,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,7,1,4,1.54e-05,0.508,0.595,0.497,0.123,-10.509,0.264,0.54,178.1,108971
4kBDwUA14nWxDzcUemVsy4,Away,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,1,1,3,0.000173,0.441,0.703,0.741,0.555,-11.528,0.382,0.254,79.692,60592
4m2ZgomExuEMPEFeFNZG0A,That Girl Fuu,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,11,0,4,0.00992,0.682,0.713,0.295,0.0528,-8.221,0.296,0.713,74.727,65451
4aLLwohdhkq5qMc3HxTZXu,Tests,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,1,0,4,0.246,0.755,0.563,0.4,0.222,-9.312,0.0885,0.889,133.93,130052
5hkeZvBg51FGGfxKwV9gMD,The Return Of Mr. Vo,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,6,0,4,0.121,0.575,0.533,0.736,0.153,-9.032,0.206,0.251,139.954,125297
2Jn8LlNXoHsS5XvOFhCT3x,Life Stage: Nostalgia (Interlude),0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,2,1,4,0.0035,0.468,0.897,0.992,0.341,-9.082,0.0311,0.959,161.991,60879
6ECs6mxBafe3pSiMLr2hsS,Flu Shot,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,0,4,0.14,0.504,0.729,8.99e-05,0.608,-6.692,0.0935,0.505,133.895,115188
7rwosJSob2m0GWIbeMud98,The Sandy Claws,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,1,0,3,0.151,0.699,0.651,0.0541,0.533,-8.887,0.293,0.736,138.048,83501
0uZcNEyHVvmGEXuSIgiAzm,Limitless,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,1,1,4,0.000233,0.59,0.793,0.116,0.104,-7.732,0.141,0.227,134.076,89588
2ASfFg3SZIXyZ411pARS4b,Brown Eyed Beauty,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,4,0,4,0.515,0.171,0.714,2.87e-06,0.24,-9.606,0.225,0.291,73.17,198310
6BBe0kVsYJUGmYV6S7fJBI,The Runner,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,1,1,4,5.68e-05,0.566,0.678,0.0369,0.141,-11.631,0.0383,0.0791,121.999,350212
1NWsGrRMSlzWR4jNoFvhwD,Life Stage: Content (Interlude),0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,0,4,0.0113,0.718,0.543,0.877,0.149,-9.905,0.045,0.762,88.079,56177
1jVaLQuZ0JKNsxXvfF88AD,Found Under Stones,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,6,1,4,0.027,0.642,0.753,0.418,0.078,-8.825,0.0433,0.624,148.146,80680
69dOuEyJio5KDHIBekmFzp,Plum Sauce (Remix),0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,6,0,4,0.385,0.499,0.566,0.934,0.201,-8.532,0.116,0.334,180.233,92488
0zxX4xU2ucVzZoe9Xjg90E,Area 3 (The Sillicon Forest),1,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,4,0,4,0.0319,0.31,0.716,0.942,0.255,-9.325,0.0353,0.552,149.932,157211
6MHzuRXf9d1OtxnAAuLCj2,We Three Kings of Orient Are,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,10,1,3,0.992,0.29,0.149,1.05e-05,0.146,-12.797,0.0347,0.15,84.791,203413
0rlzR7jBOdkbyZEIGWOz3y,Sisters Are Doing It for Themselves (Karaoke Version) - Originally Performed By Eurythmics & Aretha Franklin,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,1,0,4,0.00772,0.703,0.364,0.405,0.0878,-14.045,0.0382,0.785,145.337,247968
58ytZPkC6BEhlWXcBxXxxc,Are You Sincere,0,6w0JXd2nT27GXVTbsuQ2II,3 Are Legend,47,0,1,4,0.968,0.581,0.0598,0.0142,0.132,-17.784,0.0317,0.23,78.306,165547
